complaint_text,category
Pavement_Defect,Road Damage
Pole_Cover_Missing on Unknown Pole,Streetlight Fault
Light_Burnt_Out on Metal Pole,Streetlight Fault
Could you please look into the overflowing bins spilling onto the pavement by the market? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Garbage
Water_main,Water Leakage
community bin hasn't been emptied for a week footpath.,Garbage
Pavement_Defect,Road Damage
Water_leak Water_leak,Water Leakage
Utility_Excavation,Road Damage
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Water_main,Water Leakage
Other,Water Leakage
Other,Water Leakage
Pavement_Defect,Road Damage
On_street,Drainage Blockage
Other Loose Garbage,Garbage
Could you please look into the damaged speed breaker without markings near the school? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Road Damage
Tires_less_than_10,Garbage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Sewage_back_up Out_of_manhole_cover,Drainage Blockage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Furniture,Garbage
Pole_Damaged on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Encampment Cleanup,Garbage
Electronics,Garbage
Out_of_manhole_cover,Drainage Blockage
Out_of_catch_basin,Drainage Blockage
Light_Burnt_Out on Metal Pole,Streetlight Fault
I am writing this to report a persistent problem regarding timer malfunction turning lights off early main crossroad. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary rectify at the earliest opportunity to prevent further hazards.,Streetlight Fault
Other,Water Leakage
Garbage,Garbage
Pavement_Defect,Road Damage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Pavement_Defect,Road Damage
Other,Water Leakage
Furniture,Garbage
Sidewalk_Cleaning,Garbage
Human_waste_or_urine,Garbage
Other,Water Leakage
Other,Water Leakage
Other,Water Leakage
Other Loose Garbage,Garbage
"Hey, fountain of water from construction puncture temple street. Can someone please come and clean it as soon as possible?",Water Leakage
Pavement_Defect,Road Damage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Pavement_Defect,Road Damage
Water_leak Water_leak,Water Leakage
"While passing by by the market yesterday, I noticed a severe case of flickering bulb causing annoying strobe effect. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Streetlight Fault
Odor From_other_location,Drainage Blockage
Other,Water Leakage
Water_leak Water_leak,Water Leakage
Other Loose Garbage,Garbage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Other Loose Garbage,Garbage
Other Loose Garbage,Garbage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Light_On_all_the_time on Wooden Pole,Streetlight Fault
Light_On_all_the_time on Metal Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Sidewalk_Cleaning,Garbage
Furniture,Garbage
Outofsewervent4inch,Drainage Blockage
Light_Flickering_On_Off on Concrete Pole,Streetlight Fault
Other,Water Leakage
Other Loose Garbage,Garbage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Sewage_back_up Outofsewervent4inch,Drainage Blockage
Mattress,Garbage
Light_Flickering_On_Off on Unknown Pole,Streetlight Fault
roadside waste accumulating over weeks near the school.,Garbage
Other on Metal Pole,Streetlight Fault
Other,Water Leakage
This is to bring to your kind notice that there is an issue with overflowing manhole cover lifting up situated by the market. Kindly arrange for an immediate patch up.,Drainage Blockage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
On_property,Drainage Blockage
Pavement_Defect,Road Damage
Encampment Cleanup,Garbage
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
Mattress,Garbage
Furniture,Garbage
Pavement_Defect,Road Damage
I am writing this to report a persistent problem regarding burnt out sodium vapor lamp railway station gate. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary clear at the earliest opportunity to prevent further hazards.,Streetlight Fault
Pavement_Defect,Road Damage
On_street,Drainage Blockage
Garbage,Garbage
Sidewalk_Cleaning,Garbage
heavy accumulation of dry leaves and plastic outside the hospital.,Garbage
Mattress,Garbage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
On_street,Drainage Blockage
Sewage_back_up Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Why has the underground pipe crack seeping through concrete service road not been attended to yet? Who is responsible for this civic neglect?,Water Leakage
Other,Water Leakage
Pavement_Defect,Road Damage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Light_Flickering_On_Off on Unknown Pole,Streetlight Fault
Street_Cleaning,Garbage
Manhole_Cover_Off,Road Damage
From_side_sewer_vent,Drainage Blockage
Pavement_Defect,Road Damage
Other,Water Leakage
Manhole_Cover_Off,Road Damage
Pavement_Defect,Road Damage
Refrigerator,Garbage
Other Loose Garbage,Garbage
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Utility_Excavation,Road Damage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Light_Burnt_Out on Metal Pole,Streetlight Fault
Pavement_Defect,Road Damage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Pavement_Defect,Road Damage
This is to bring to your kind notice that there is an issue with dim light barely illuminating the ground situated main crossroad. Kindly arrange for an immediate rectify.,Streetlight Fault
Manhole_Cover_Off,Road Damage
Boxed or Bagged Items,Garbage
Pavement_Defect,Road Damage
Mattress,Garbage
Outofsewervent4inch,Drainage Blockage
Other_Request_New_Streetlight on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Furniture,Garbage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
It has been observed that gushing water from broken main line is present service road. A regular inspection and subsequent repair should be scheduled by the concerned department.,Water Leakage
I am writing this to report a persistent problem regarding high mast light not working since weeks inside our colony. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary clean at the earliest opportunity to prevent further hazards.,Streetlight Fault
Pavement_Defect,Road Damage
It is deeply distressing to see dead animal causing terrible smell public park corner. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Garbage
Water_leak Water_leak,Water Leakage
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
Water_main,Water Leakage
Other Loose Garbage,Garbage
On_property,Drainage Blockage
Light_Flickering_On_Off on Concrete Pole,Streetlight Fault
Manhole_Cover_Off,Road Damage
Furniture,Garbage
How long do we have to tolerate this culvert completely plugged with debris main crossroad?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Drainage Blockage
Water_main,Water Leakage
Out_of_catch_basin,Drainage Blockage
Why has the industrial sludge blocking the outflow shopping complex not been attended to yet? Who is responsible for this civic neglect?,Drainage Blockage
This is to bring to your kind notice that there is an issue with dead animal causing terrible smell situated service road. Kindly arrange for an immediate patch up.,Garbage
Other,Water Leakage
Other,Water Leakage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Pavement_Defect,Road Damage
dead animal causing terrible smell metro station exit.,Garbage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Empty_cart,Garbage
Illegal_Dumping - Other_enter_additional_details_below,Garbage
Pavement_Defect,Road Damage
Garbage,Garbage
Furniture,Garbage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
On_property,Drainage Blockage
Utility_Excavation,Road Damage
Outofsewervent4inch,Drainage Blockage
It is deeply distressing to see tar peeling off completely public park corner. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Road Damage
Other,Water Leakage
Utility_Excavation,Road Damage
Light_Flickering_On_Off on Metal Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Sidewalk_Cleaning,Garbage
Why has the entire lane washed away footpath not been attended to yet? Who is responsible for this civic neglect?,Road Damage
Other,Water Leakage
Other,Water Leakage
Could you please look into the gushing water from broken main line public park corner? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Water Leakage
Missing_liner,Garbage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
market waste discarded haphazardly footpath.,Garbage
Water_main,Water Leakage
Boxed or Bagged Items,Garbage
How long do we have to tolerate this sinking road bed forming a deep dip by the market?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Road Damage
How long do we have to tolerate this litter scattered all over the playground shopping complex?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Garbage
Human Waste,Garbage
Cans_Left_Out_24x7,Garbage
Pavement_Defect,Road Damage
How long do we have to tolerate this loose gravel causing bikes to slip shopping complex?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Road Damage
Other,Water Leakage
Pole_Damaged on Unknown Pole,Streetlight Fault
"While passing by residential area yesterday, I noticed a severe case of plastic bottles blocking the sidewalk. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Garbage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Construction_Plate_Shifted,Road Damage
It has been observed that flooded storm drain after mild rain is present highway lane. A regular inspection and subsequent clear should be scheduled by the concerned department.,Drainage Blockage
Pavement_Defect,Road Damage
Pole_Cover_Missing on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Water_coming_out,Drainage Blockage
Furniture,Garbage
Boxed or Bagged Items,Garbage
Manhole_Cover_Off,Road Damage
Outofsewervent4inch,Drainage Blockage
Construction_Plate_Shifted,Road Damage
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Sidewalk_Cleaning,Garbage
Water_coming_out,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Light_Flickering_On_Off on Concrete Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
On_street,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
"Hey, valve chamber completely flooded service road. Can someone please come and rectify it as soon as possible?",Water Leakage
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
Light_Flickering_On_Off on Metal Pole,Streetlight Fault
Water_main,Water Leakage
Outofsewervent4inch,Drainage Blockage
Light_Flickering_On_Off on Metal Pole,Streetlight Fault
Pavement_Defect,Road Damage
